aba-aba;;aba-aba;;;;;
abad;;abad;;;;;
gempar;;gempar;;;;;
gempita;api;ghiyuh;;;;;
gempita;nyow;riyuh;ribut;;;;
gempur;;gempur;;;;;
gemuk;;gemuk;;;;;
gemulai;;gemulai;;;;;
gemuruh;api;gemughuh;;;;;
gemuruh;nyow;gemuruh;;;;;
genang;;genang;ngeghawang;;;;
genap;api;genop;;;;;
genap;nyow;genep;;;;;
gencat;api;gencat;;;;;
gencat;nyow;geccat;;;;;
gencet;api;gencet;;;;;
gencet;nyow;geccet;;;;;
gendang;;gendang;;;;;
genderang;;genderang;;;;;
gendut;;gendut;;;;;
generasi;api;generasi;;;;;
generasi;nyow;generasei;;;;;
genggam;api;genggam;pegung;;;;
genggam;nyow;genggem;pegung;penegung;;;
gengsi;api;gengsi;piil;;;;
gengsi;nyow;gengsei;piil;;;;
genit;;ganding;;;;;
genta;api;lonceng;;;;;
genta;nyow;lucceng;;;;;
gentayangan;;gentayangan;;;;;
gentar;api;gentar;ghabai;;;;
gentar;nyow;gentar;ghabai;kider;;;
genting;api;genting;;;;;
genting;nyow;getting;;;;;
geofisik;;geofisik;;;;;
geopolitik;;geopolitik;;;;;
gepeng;api;gepeng;;;;;
gepeng;nyow;gepeng;gibeng;;;;
gerah;api;asang;hasang;;;;
gerah;nyow;asang;;;;;
geraham;api;pengayol;;;;;
geraham;nyow;pengayel;;;;;
gerai;api;geghai;;;;;
gerai;nyow;gerai;;;;;
gerak;api;geghak;lapah;;;;
gerak;nyow;gerak;lapah;;;;
geram;;manas;;;;;
geranat;;geranat;;;;;
gerangan;;sebab;;;;;
gerbang;api;geghbang;;;;;
gerbang;nyow;gerbang;;;;;
gerbong;api;geghbong;;;;;
gerbong;nyow;gerbong;;;;;
gereja;;gereja;;;;;
gerhana;;gerhana;tingkopan;tikkopan;;;
gerigi;api;geghigi;gigi;;;;
gerigi;nyow;gerigei;;;;;
gerilya;;gerilya;;;;;
gerimis;api;menghancop;teghai;;;;
gerimis;nyow;meraccep;;;;;
gerinda;api;geghinda;;;;;
gerinda;nyow;gerindo;;;;;
gerlap;api;gemeghlap;;;;;
gerlap;nyow;gemerlapan;;;;;
gerombol;api;geghombol;;;;;
gerombol;nyow;gerombol;;;;;
gersang;api;geghsang;tandus;;;;
gersang;nyow;gersang;tandus;;;;
gertak;api;geghtak;ajjak;;;;
gertak;nyow;gertak;ajjak;;;;
gerubuk;api;geghubuk;geghobok;laci;;;
gerubuk;nyow;gerubuk;gerobok;lacei;;;
gerutu;api;geghutu;;;;;
gerutu;nyow;gerutu;;;;;
gesa;api;geluk;cepot;gancang;;;
gesa;nyow;geluk;cepet;gaccang;;;
gesek;;gesek;gisik;;;;
geser;api;gisegh;malih;;;;
geser;nyow;gisir;tandak;;;;
gesit;;gesit;;;;;
getah;api;gitoh;getoh;;;;
getah;nyow;giteh;getoh;;;;
getar;api;getar;milok;;;;
getar;nyow;geter;;;;;
getas;;getas;;;;;
giat;;giat;;;;;
gidik;api;ngeghi;sighi;;;;
gidik;nyow;ngerei;sighei;;;;
gigau;;gugam;;;;;
gigi;api;ipon;epon;;;;
gigi;nyow;kedis;;;;;
gigih;;gigih;;;;;
gigil;api;gelegosan;;;;;
gigil;nyow;gelegesan;;;;;
gigit;api;keghoh;baghom;kanik;;;
gigit;nyow;gigik;kanik;;;;
gila;;lawang;;;;;
gilang;;gilang;;;;;
gilas;;lindas;gilas;gighik;;;
giling;;giling;;;;;
gilir;api;gilegh;;;;;
gilir;nyow;gilir;;;;;
ginjal;;ginjal;;;;;
giring;api;gighing;;;;;
giring;nyow;giring;;;;;
giwang;;giwang;subang;;;;
gobang;;gubang;;;;;
goblok;api;goblokbingung;gunjogh;bengol;;;
goblok;nyow;goblokbingung;gunjur;bengel;;;
gocoh;;gucuh;begucuh;;;;
goda;api;guda;;;;;
goda;nyow;gudo;;;;;
godam;;gudam;;;;;
godok;;gudok;;;;;
gol;;gul;;;;;
golak;;gulak;begulak;;;;
golek;api;unut;sepok;;;;
golek;nyow;tigheu;sesak;;;;
golok;;besi;laduk;candung;;;
golongan;api;golongan;hak;bagian;;;
golongan;nyow;golongan;bagian;;;;
goncang;;guccang;;;;;
gonceng;api;bonceng;;;;;
gonceng;nyow;bucceng;;;;;
gondang;;gundang;;;;;
gondok;;gondok;buhuk;;;;
gondol;;gondol;;;;;
gonggong;api;besok;;;;;
gonggong;nyow;besok;besek;;;;
gontai;;tuwalai;;;;;
gorden;;hordeng;;;;;
goreng;api;gughing;;;;;
goreng;nyow;guring;;;;;
gores;api;gughis;;;;;
gores;nyow;guris;;;;;
goret;api;cughik;coret;;;;
goret;nyow;curit;coret;;;;
gori;api;lemasa;melasa;;;;
gori;nyow;lemaso;menaso;melaso;;;
gorok;api;pesol;tikol;tekol;;;
gorok;nyow;pesel;tikel;tekol;;;
gosok;;gusuk;gosok;;;;
gosong;;tutung;;;;;
gotong;;gotong;kabang;;;;
gotri;api;gotri;pilogh;penabogh;;;
gotri;nyow;gotrei;penabur;;;;
goyah;;goyah;guyah;guyang;;;
goyak;;guyak;;;;;
goyang;;guyang;;;;;
gram;;gram;;;;;
granat;;granat;;;;;
gratis;;gratis;;;;;
grativitasi;;grativitasi;;;;;
grebek;api;geghabbok;;;;;
grebek;nyow;gerebbek;;;;;
grombolan;;grombolan;;;;;
gua;api;gua;guha;;;;
gua;nyow;gua;guho;;;;
gubah;;gubah;guwai;;;;
gubernur;;gubernur;;;;;
gubris;;gubris;;;;;
gubuk;api;sapu;kubu;;;;
gubuk;nyow;sapeu;;;;;
guci;;guci;;;;;
gudang;;gudang;;;;;
gudig;;gudig;;;;;
gugah;;gugah;;;;;
gugat;;gugat;;;;;
gugup;;gugup;;;;;
gugur;api;gugur;mati;tiwas;;;
gugur;nyow;gugur;matei;tiwas;;;
gugus;;gugus;;;;;
gugusan;;gugusan;;;;;
gula;api;gulak;;;;;
gula;nyow;gulo;;;;;
gulai;;gulai;;;;;
gulali;;gulali;;;;;
gulana;api;ghisau;;;;;
gulana;nyow;risau;;;;;
gulat;;gulat;;;;;
guling;;guling;;;;;
gulung;;gulung;;;;;
gumpal;api;gumpal;;;;;
gumpal;nyow;guppal;;;;;
gumul;api;gumul;laga;;;;
gumul;nyow;gumul;lago;;;;
guna;api;guna;;;;;
guna;nyow;guno;;;;;
gunawan;;gunawan;;;;;
guncang;;guncang;;;;;
gundah;api;ghisau;;;;;
gundah;nyow;risau;;;;;
gundik;;gundik;;;;;
gundu;;gundu;kelereng;;;;
gundukan;;gundukan;;;;;
gundul;;gundul;;;;;
gunjing;;gunjing;;;;;
gunting;api;gunting;;;;;
gunting;nyow;gutting;;;;;
gunung;;gunung;;;;;
gurami;api;gurami;kalogh;;;;
gurami;nyow;gurame;kalugh;;;;
gurat;api;gughat;;;;;
gurat;nyow;gurat;;;;;
gurau;api;gughau;;;;;
gurau;nyow;gurau;;;;;
gurih;api;taboh;;;;;
gurih;nyow;tabeh;;;;;
gurindam;;gurindam;;;;;
gurita;api;gughita;;;;;
gurita;nyow;gerito;;;;;
guru;api;gughu;;;;;
guru;nyow;gureu;;;;;
guruh;api;gughuh;;;;;
guruh;nyow;guruh;;;;;
gurun;api;gughun;;;;;
gurun;nyow;gurun;;;;;
gusar;api;gusagh;;;;;
gusar;nyow;gusar;;;;;
gusur;;gusur;;;;;
habib;;habib;;;;;
habis;api;bela;gelik;;;;
habis;nyow;belo;bola;gelik;abis;;
hablur;;hablur;;;;;
hadang;api;hadang;;;;;
hadang;nyow;adang;;;;;
hadap;api;hadap;ngehadap;;;;
hadap;nyow;adep;ngadep;;;;
hadas;;hadas;;;;;
hadat;;hadat;;;;;
hadiah;;hadiah;;;;;
hadir;;hadir;;;;;
hadirin;;hadirin;;;;;
hadist;;hadist;;;;;
hadrah;;hadrah;;;;;
hafal;;hafal;;;;;
hai;;hai;hui;wui;hung;;
haid;;haid;halangan;;;;
hajar;;hajar;gasak;;;;
hajat;;hajat;;;;;
haji;api;haji;;;;;
haji;nyow;haji;ajei;;;;
hak;;hak;;;;;
hakekat;api;hakekat;;;;;
hakekat;nyow;hakikat;;;;;
hakiki;;hakiki;;;;;
hal;;hal;;;;;
halal;;halal;;;;;
halaman;api;tengabbah;;;;;
halaman;nyow;tengebbah;;;;;
halang;;halang;;;;;
halangan;;halangan;;;;;
halau;api;halau;ngehalau;gesah;;;
halau;nyow;alau;ngalau;;;;
halilintar;api;guntogh;nyaghu;;;;
halilintar;nyow;guttur;nyagheu;;;;
halimun;;halimun;embun;;;;
halo;;halo;;;;;
halte;;halte;;;;;
haluan;;haluan;;;;;
halus;;halus;;;;;
halwa;;halwa;;;;;
ham;;ham;;;;;
hama;api;hama;;;;;
hama;nyow;hamo;;;;;
hamba;api;hamba;;;;;
hamba;nyow;hambo;;;;;
hambar;api;hambagh;pahhagh;;;;
hambar;nyow;hambar;tawar;;;;
hamil;;ngandung;;;;;
hamis;api;hanni;;;;;
hamis;nyow;hannei;;;;;
hampa;api;hampa;;;;;
hampa;nyow;hapo;;;;;
hampir;api;hampegh;;;;;
hampir;nyow;hampir;;;;;
hancur;api;hancogh;;;;;
hancur;nyow;accur;;;;;
handal;;handal;;;;;
handuk;api;handuk;;;;;
handuk;nyow;anduk;;;;;
hangat;api;handop;;;;;
hangat;nyow;andep;;;;;
hantam;api;hantam;;;;;
hantam;nyow;hattam;attam;ajar;;;
hantar;api;antak;;;;;
hantar;nyow;attak;;;;;
hantu;api;hantu;;;;;
hantu;nyow;hattu;atteu;;;;
hanya;api;angkah;Cuma;;;;
hanya;nyow;cumo;;;;;
hanyut;api;hanyuk;tihanyuk;tehanyuk;;;
hanyut;nyow;anyuk;tanyuk;;;;
hapal;api;hapal;;;;;
hapal;nyow;hapal;apal;;;;
hapus;api;hapus;;;;;
hapus;nyow;hapus;apus;;;;
harakat;;harakat;;;;;
haram;;haram;;;;;
harapan;api;haghapan;haghopan;;;;
harapan;nyow;harepan;;;;;
hardik;api;hajjak;;;;;
hardik;nyow;ajjak;;;;;
harga;api;haghga;ghega;;;;
harga;nyow;igou;;;;;
hari;api;ghani;;;;;
hari;nyow;arei;;;;;
harimau;api;lemawong;maung;kumbok;;;
harimau;nyow;lemaweng;maweng;;;;
harkat;api;haghkat;;;;;
harkat;nyow;harkat;;;;;
harta;api;haghta;dau;;;;
harta;nyow;harto;dau;;;;
haru;;sedih;;;;;
harum;api;ghum;meghum;;;;
harum;nyow;meghum;;;;;
harung;api;haghung;ngehaghung;;;;
harung;nyow;arung;ngarung;;;;
harus;api;haghus;;;;;
harus;nyow;harus;;;;;
hasab;;hisab;;;;;
hasan;;hasan;;;;;
hasil;;hasil;;;;;
hasrat;api;peghantok;peghintok;;;;
hasrat;nyow;peghattok;peghittek;peghattek;;;
hasta;api;hasta;;;;;
hasta;nyow;hasto;;;;;
hasud;;hasud;;;;;
hati;api;hati;;;;;
hati;nyow;atei;;;;;
haus;api;hawos;;;;;
haus;nyow;awus;awos;;;;
hawa;api;hawa;;;;;
hawa;nyow;hawo;;;;;
hayal;api;hayal;angon;;;;
hayal;nyow;hayal;ayal;angen;;;
hayat;api;hayat;hughik;hughek;;;
hayat;nyow;hayat;ughik;;;;
hebat;;hebat;hibat;;;;
heboh;;heboh;;;;;
bela;;buyu;;;;;
belai;api;ghambal;;;;;
belai;nyow;lembagh;;;;;
helat;;alat;;;;;
helikopter;;helikopter;;;;;
hem;;hem;;;;;
hemat;;hemat;;;;;
hembalang;;hembalang;;;;;
hembus;;hembus;;;;;
hempas;api;hempas;;;;;
hempas;nyow;heppas;;;;;
hendak;api;haga;;;;;
hendak;nyow;ago;;;;;
hening;api;ngehaman;ngaman;pema;;;
hening;nyow;ngehaman;ngaman;pemmo;;;
henti;api;beghadu;;;;;
henti;nyow;beghadeu;;;;;
henyak;api;hantok;hantokko;;;;
henyak;nyow;attek;attekken;;;;
heran;;heran;tekanjat;;;;
hewan;;hiwan;binatang;;;;
hianat;;hianat;;;;;
hias;;hias;;;;;
hibah;;hibah;;;;;
hibur;;hibur;;;;;
hidangan;;hidangan;;;;;
hidap;api;hidap;;;;;
hidap;nyow;idap;;;;;
hidayah;;hidayah;;;;;
hidmat;;hidmat;;;;;
hidrat;;hidrat;;;;;
hidung;api;highung;;;;;
hidung;nyow;ighung;;;;;
hidup;api;hughik;hoghek;;;;
hidup;nyow;ughik;;;;;
hijab;;hijab;;;;;
hijau;api;hujau;;;;;
hijau;nyow;ujau;;;;;
hijrah;;hijrah;;;;;
hikayat;;hikayat;;;;;
hikmah;;hikmah;;;;;
hilang;;lebon;;;;;
hilap;;hilaf;;;;;
hilir;api;liba;hilir;;;;
hilir;nyow;libo;ghabo;ilir;;;
himbau;api;himbau;ajak;;;;
himbau;nyow;imbau;;;;;
himpit;api;himpit;ghampit;;;;
himpit;nyow;himpit;happit;;;;
himpun;api;himpun;kumpul;;;;
himpun;nyow;hippun;kuppul;;;;
hina;api;hina;ejek;;;;
hina;nyow;hino;ijek;ejek;;;
hindar;;hindar;;;;;
hingar;api;gindok;ghibut;;;;
hingar;nyow;ribut;;;;;
hingga;api;hingga;hinggo;jadi;;;
hingga;nyow;hinggo;jadei;;;;
hinggap;api;hinggop;ninggop;;;;
hinggap;nyow;inggep;narang;;;;
hirau;api;anggop;;;;;
hirau;nyow;anggep;;;;;
hirup;api;highup;highus;;;;
hirup;nyow;irup;irus;;;;
hisap;api;hisok;ngisok;;;;
hisap;nyow;isek;ngisek;;;;
hitam;api;haghong;halom;;;;
hitam;nyow;agheng;;;;;
hitung;api;hitung;;;;;
hitung;nyow;itung;;;;;
hiu;;hiu;;;;;
hormat;;hormat;;;;;
hubungan;;hubungan;;;;;
hujah;;hujah;;;;;
hujan;api;labung;teghai;;;;
hujan;nyow;ujan;ojan;;;;
hujung;api;hujung;uncuk;;;;
hujung;nyow;ujung;uccuk;;;;
hukamah;;hukamah;;;;;
hukum;;hukum;;;;;
hulu;api;hulu;;;;;
hulu;nyow;huleu;uleu;;;;
hulubalang;api;hulubalang;;;;;
hulubalang;nyow;uleubalang;;;;;
huma;api;huma;;;;;
huma;nyow;humou;umou;;;;
huni;api;tunggu;;;;;
huni;nyow;tunggeu;;;;;
hunus;api;hunus;;;;;
hunus;nyow;unus;;;;;
huruf;;hughuf;aksara;had;;;
hutan;api;pullan;;;;;
hutan;nyow;las;;;;;
hutang;api;hutang;;;;;
hutang;nyow;utang;otang;;;;
huyung;;huyung;;;;;
ia;api;ia;ya;beliau;;;
ia;nyow;io;yo;beliau;;;
ialah;api;ialah;yakdo;;;;
ialah;nyow;iolah;yolah;;;;
iba;api;iba;meghemma;;;;
iba;nyow;ibo;mengemmo;;;;
ibadah;;ibadah;ibadat;;;;
ibarat;api;ibaghat;;;;;
ibarat;nyow;ibarat;;;;;
iblis;api;iblis;habelis;belis;;;
iblis;nyow;iblis;belis;;;;
ibrani;api;ibghani;;;;;
ibrani;nyow;ibranei;;;;;
ibu;api;ibu;umi;bunda;mama;induk;mak
ibu;nyow;ibu;umei;bundo;mami;induk;mak
idam;;idam;;;;;
iddah;;iddah;;;;;
idem;;idem;;;;;
iga;api;iga;;;;;
iga;nyow;igo;;;;;
igau;;gugam;;;;;
ihsan;;ihsan;;;;;
ihtilam;;ihtilam;;;;;
ihtimal;api;ihtimal;ngihtimalko;;;;
ihtimal;nyow;ihtimal;ngihtimalken;;;;
ihwal;;ihwal;hal;;;;
ijab;;ijab;;;;;
ijabah;;lulus;kabul;;;;
ijalil;api;habelis;belis;;;;
ijalil;nyow;belis;;;;;
ijasah;;ijasah;;;;;
ijin;;ijin;;;;;
ijmal;;ghingkasan;;;;;
ijtihad;;penyelidikan;;;;;
ijuk;;ijuk;sabuk;;;;
ikab;;ikab;;;;;
ikal;;ikal;ngumbak;;;;
ikamad;;ikamad;;;;;
ikan;api;iwa;iwo;;;;
ikan;nyow;punyeu;;;;;
ikat;api;ikok;tali;;;;
ikat;nyow;ikek;talei;;;;
ikhlas;;ikhlas;;;;;
ikhtiar;;ikhtiar;;;;;
ikhtilaf;;ikhtilaf;;;;;
ikhtisar;;ikhtisar;;;;;
iklan;;iklan;;;;;
iklim;;iklim;;;;;
ikrar;api;ikrar;sumpah;;;;
ikrar;nyow;ikrar;suppah;;;;
ikut;api;ikut;kut;nutuk;;;
ikut;nyow;nutuk;;;;;
ilahi;;ilahi;;;;;
ilalang;;tegal;lioh;;;;
ilang;;lebon;;;;;
ilas;api;iles;silik;;;;
ilas;nyow;iles;ilik;;;;
ilat;api;ma;;;;;
ilat;nyow;mo;;;;;
iler;;ilui;;;;;
ilham;;ilham;;;;;
ilmu;api;ilmu;;;;;
ilmu;nyow;ilmeu;;;;;
imam;;imam;;;;;
imbalan;;imbalan;;;;;
imbang;;imbang;;;;;
imbas;api;imbas;akibat;;;;
Imbas;nyow;imbas;akibat;padah;;;
imbau;;ajak;imbau;;;;
imbuh;api;imbuh;lagi;;;;
imbuh;nyow;imbuh;lagei;;;;
imigrasi;;imigrasi;;;;;
iming;api;janji;;;;;
iming;nyow;janjei;;;;;
imlek;;imlek;;;;;
impas;;impas;;;;;
imperialis;;imperialis;;;;;
impian;api;hanipi;;;;;
impian;nyow;ngipei;;;;;
impit;;impit;;;;;
impor;;impor;;;;;
inang;;induk;;;;;
inap;api;minok;menok;;;;
inap;nyow;minek;;;;;
incar;;incar;;;;;
inci;;inci;;;;;
indah;api;helau;betik;;;;
indah;nyow;wawai;;;;;
indo;;indo;;;;;
induk;;induk;;;;;
infak;;infak;;;;;
ingat;api;ingok;;;;;
ingat;nyow;ingek;;;;;
ingin;api;haga;meghantok;;;;
ingin;nyow;ago;meghattek;;;;
ingkar;;ingkar;;;;;
ingsang;;ingsang;angagh;;;;
ingsut;api;isot;;;;;
ingsut;nyow;iset;;;;;
ingus;api;ingu;;;;;
ingus;nyow;ingeu;;;;;
ini;api;siji;iji;sija;ija;;
ini;nyow;sijo;ijo;;;;
inisiatip;;inisiatip;;;;;
injak;api;jejal;;;;;
injak;nyow;iyek;;;;;
injeksi;api;injeksi;suntik;;;;
injeksi;nyow;injeksi;suttik;;;;
injil;;injil;;;;;
insaf;api;insaf;tobat;;;;
insaf;nyow;insaf;tubat;;;;
insan;api;insan;manusia;;;;
insan;nyow;insan;manusio;;;;
insang;;insang;angagh;;;;
insinyur;;insinyur;;;;;
inspeksi;;inspeksi;;;;;
instansi;api;instansi;kantogh;;;;
instansi;nyow;instansi;kattur;;;;
instruksi;api;instruksi;peghintah;;;;
instruksi;nyow;instruksi;perittah;;;;
intai;;intai;;;;;
intan;api;inton;;;;;
intan;nyow;itten;;;;;
intelek;;intelek;;;;;
intensip;;intensip;;;;;
interim;;interim;;;;;
interlokal;;interlokal;;;;;
intermeso;;intermeso;;;;;
internasional;;internasional;;;;;
internir;;internir;;;;;
interview;;interview;;;;;
inti;;inti;;;;;
intip;api;intip;;;;;
intip;nyow;ittip;;;;;
introdusir;;introdusir;;;;;
intuisi;;intuisi;;;;;
ion;;ion;;;;;
ipar;;ipar;lakau;;;;
iprit;;iprit;jin;;;;
ipuh;;ipuh;;;;;
iradat;;iradat;;;;;
irama;api;ighama;;;;;
irama;nyow;iramo;;;;;
iri;;iri;;;;;
irigasi;api;irigasi;;;;;
irigasi;nyow;irigasei;;;;;
irik;api;ighik;ngayak;;;;
irik;nyow;irik;ngayak;;;;
iring;api;ighing;aghak;;;;
iring;nyow;iring;arak;;;;
iris;api;ighis;;;;;
iris;nyow;iris;;;;;
irit;;irit;;;;;
irup;api;hisok;;;;;
irup;nyow;isek;;;;;
isa;api;isya;;;;;
isa;nyow;isot;;;;;
isak;api;selesokan;;;;;
isak;nyow;seleseken;;;;;
isap;api;hisok;;;;;
isap;nyow;isek;;;;;
iseng;;iseng;;;;;
isi;api;isi;;;;;
isi;nyow;isei;;;;;
islam;;islam;;;;;
isolir;;isolir;;;;;
istana;;istana;;;;;
istanggi;;istanggi;;;;;
istiadat;;istiadat;;;;;
istibra;;istibra;;;;;
istifham;;istifham;;;;;
istighfar;;istighfar;;;;;
istihsan;;istihsan;;;;;
istikharah;;istikharah;;;;;
istikrar;;istikrar;;;;;
istilah;;istilah;;;;;
istimal;;istimal;;;;;
istimewa;;istimewa;;;;;
istirahat;;istirahat;;;;;
istri;api;kajong;maju;;;;
istri;nyow;majeu;sebai;;;;
isyarat;;isyarat;;;;;
itik;;itik;kitik;;;;
itikat;;itikat;;;;;
itu;api;hina;sina;hena;hudi;;
itu;nyow;inei;ino;sino;udo;;
iuran;;iuran;;;;;
jabal;;jabal;;;;;
jabar;;jabar;;;;;
jabatan;;jabatan;;;;;
jabur;;jabur;;;;;
jadi;api;ghadu;jadi;;;;
jadi;nyow;ghadu;jadei;;;;
jadwal;;jadwal;;;;;
jaga;;jaga;;;;;
jagal;;jagal;;;;;
jagat;;jagat;;;;;
jago;;jago;;;;;
jagung;;jagung;;;;;
jahanam;;jahanam;;;;;
jaharu;api;jahaghu;;;;;
jaharu;nyow;jaharu;;;;;
jahat;;jahat;;;;;
jahe;;jahe;jahik;;;;
jahil;;jahil;;;;;
jahit;;jahit;jait;;;;
jail;;jahil;budu;;;;
jaiz;api;dapok;;;;;
jaiz;nyow;dapek;;;;;
jaja;api;jaja;bejaja;;;;
jaja;nyow;jajo;bejajo;;;;
jajah;;jajah;;;;;
jajak;;jajal;cabai;abai;;;
jajal;api;cuba;;;;;
jajal;nyow;cubo;;;;;
jajar;api;jajagh;;;;;
jajar;nyow;jajar;;;;;
jaka;api;meghanai;;;;;
jaka;nyow;menganai;meranai;;;;
jaket;api;jaket;jiket;;;;
jaket;nyow;jaket;;;;;
jaksa;api;jaksa;;;;;
jaksa;nyow;jakso;;;;;
jala;api;jala;;;;;
jala;nyow;jalo;;;;;
jalan;api;ghanglaya;sungi;ghagh;;;
jalan;nyow;ghanglayo;;;;;
jalang;;jalang;;;;;
jalar;;jalar;palik;malik;;;
jali;api;teghang;nyata;;;;
jali;nyow;terang;nyato;;;;
jalil;api;mulia;;;;;
jalil;nyow;mulio;;;;;
jalinan;;jalinan;;;;;
jalu;;jalu;;;;;
jalur;;jalur;;;;;
jam;;jam;arloji;;;;
jamaah;;jamaah;;;;;
jamah;;jamah;;;;;
jamak;;jamak;;;;;
jaman;;jaman;;;;;
jambak;;jambak;;;;;
jamban;;jamban;wc;kakus;;;
jambangan;;jambangan;;;;;
jambat;;jambat;;;;;
jambiah;;jambiah;;;;;
jamblang;;jamblang;;;;;
jambret;;jambret;;;;;
jambu;;jambu;;;;;
jambul;;jambul;;;;;
jampi;;jampi;jappi;;;;
jamu;;jamu;;;;;
jamur;;kulak;;;;;
janabah;;janabah;janabat;junub;;;
janda;api;janda;;;;;
janda;nyow;jando;;;;;
jangan;;dang;;;;;
janggal;;janggal;;;;;
janggut;;jangguk;;;;;
jangka;;jangka;;;;;
jangkar;api;jangkagh;;;;;
jangkar;nyow;jakkar;;;;;
jangkau;;jangkau;;;;;
jangkrik;api;kasegh;;;;;
jangkrik;nyow;kasir;;;;;
jangkung;api;jangkung;;;;;
jangkung;nyow;jakkung;;;;;
janji;api;janji;;;;;
janji;nyow;janjei;;;;;
jannah;api;sughga;;;;;
jannah;nyow;surgo;;;;;
jantan;api;jantan;kaghai;;;;
jantan;nyow;jantan;karai;;;;
jantung;;jantung;;;;;
jantur;;sihir;;;;;
januari;;januari;;;;;
janubi;;janubi;;;;;
janur;;janur;;;;;
jarab;;jarab;;;;;
jarah;;jarah;;;;;
jarak;api;jaghak;;;;;
jarak;nyow;jarak;;;;;
jarang;api;jaghang;;;;;
jarang;nyow;jarang;;;;;
jari;api;jaghi;ghanga;;;;
jari;nyow;jarei;;;;;
jaring;api;jaghing;;;;;
jaring;nyow;jaring;;;;;
jarum;api;seghok;seghop;;;;
jarum;nyow;seghek;;;;;
jas;;jas;;;;;
jasa;api;jasa;;;;;
jasa;nyow;jaso;;;;;
jasirah;api;jasighah;;;;;
jasirah;nyow;jasirah;;;;;
jasmani;api;jasmani;;;;;
jasmani;nyow;jasmanei;;;;;
jatah;api;jatah;ghangsum;;;;
jatah;nyow;jatah;rassum;;;;
jatuh;api;jatuh;gugogh;niba;;;
jatuh;nyow;jatuh;gegah;nibo;;;
jauh;;jauh;;;;;
jauhari;;jauhari;;;;;
jawa;api;jawa;;;;;
jawa;nyow;jawo;;;;;
jawab;;jawab;;;;;
jawatan;;jawatan;;;;;
jawi;;jawi;;;;;
jaya;api;jaya;;;;;
jaya;nyow;jayo;;;;;
jayeng;;menang;;;;;
jazam;api;pelok;tetok;;;;
jazam;nyow;pelek;tetak;;;;
jazirah;;wilayah;;;;;
jebah;;lebih;;;;;
jebakan;;jebakan;;;;;
jeblos;;kughuk;;;;;
jejak;;jejak;;;;;
jejaka;api;meghanai;;;;;
jejaka;nyow;menganai;meranai;;;;
jejal;api;jejal;;;;;
jejal;nyow;jejel;;;;;
jejer;api;jejegh;banjagh;sanding;;;
jejer;nyow;jijir;jejer;sanding;banjar;;
jelaga;api;jelaga;;;;;
jelaga;nyow;jelago;;;;;
jelajah;;jelajah;;;;;
jelalatan;;jelalatan;;;;;
jelang;;jelang;;;;;
jelantah;api;jelantah;;;;;
jelantah;nyow;jelattah;;;;;
jelantik;api;jelantik;;;;;
jelantik;nyow;jelattik;;;;;
jelapak;;jelapak;;;;;
jelas;;jelas;;;;;
jelata;;jelata;;;;;
jelatang;api;jelatong;;;;;
jelatang;nyow;jelateng;;;;;
jelek;api;jahat;;;;;
jelek;nyow;jahei;;;;;
jelita;api;peghigol;;;;;
jelita;nyow;prigel;;;;;
jelma;api;ngeghupai;;;;;
jelma;nyow;ngerupoi;;;;;
jelujur;api;jelujogh;;;;;
jelujur;nyow;jelujur;;;;;
jemaah;;jemaah;;;;;
jemawa;api;gegasi;gasi;;;;
jemawa;nyow;gasei;;;;;
jembatan;;jembat;;;;;
jempana;api;jepana;;;;;
jempana;nyow;jepano;;;;;
jempol;;kalippu;kelepu;;;;
jemput;;susul;sambut;;;;
jemu;api;buson;;;;;
jemu;nyow;busen;;;;;
jemur;;pawai;;;;;
jenak;api;seghebok;;;;;
jenak;nyow;sebeghai;seberai;;;;
jenaka;api;lucu;;;;;
jenaka;nyow;luceu;;;;;
jenang;;dudul;;;;;
jenawi;;samughai;;;;;
jenazah;;jenazah;mayit;mayat;;;
jendela;api;jendela;tingkap;;;;
jendela;nyow;jendelo;tikkap;;;;
jenderal;;jenderal;;;;;
jengger;;jengger;jeghak;paccagh;;;
jenggot;;jangguk;;;;;
jengkal;api;jengkal;ghangkang;;;;
jengkal;nyow;jekkal;rakkang;;;;
jengkel;api;jengkel;kesol;;;;
jengkel;nyow;jikkel;kesel;;;;
jenguk;api;tinuk;liyah;yak;;;
jenguk;nyow;nah;tinuk;;;;
jengul;;jengul;;;;;
jenis;;jenis;;;;;
jenjang;;jenjang;;;;;
jenkang;;jenkang;;;;;
jentayu;;jentayu;;;;;
jentelman;;jentelman;;;;;
jenuh;api;buson;;;;;
jenuh;nyow;busen;;;;;
jepang;;jepang;;;;;
jepitan;;jepitan;;;;;
jepret;jepret;betet;;;;;
jepun;;jepang;;;;;
jeput;api;kebok;penuh;;;;
jeput;nyow;kebek;penuh;;;;
jera;api;jegha;;;;;
jera;nyow;jegho;;;;;
jeragan;api;jughagan;;;;;
jeragan;nyow;juragan;;;;;
jeram;;jeram;;;;;
jerambah;;jerambah;;;;;
jerami;api;batangpaghi;;;;;
jerami;nyow;batangpaghei;;;;;
jerang;;pajak;;;;;
jerangau;api;jeghangau;;;;;
jerangau;nyow;jerangau;;;;;
jerat;api;pinja;;;;;
jerat;nyow;pinju;;;;;
jerau;api;jeghau;;;;;
jerau;nyow;jerau;;;;;
jerawat;api;juwayak;jayak;;;;
